action_saturation_rate_mean,action_saturation_rate_std,episode_reward_mean,episode_reward_std,episodes,final_tracking_error_m_mean,final_tracking_error_m_std,max_tracking_error_m_mean,max_tracking_error_m_std,mean_action_norm_mean,mean_action_norm_std,mean_tracking_error_m_mean,mean_tracking_error_m_std,rms_tracking_error_m_mean,rms_tracking_error_m_std,step_label,success_rate_mean,success_rate_std
0.0,0.0,-561.1761393942403,296.0786498083917,2,0.09364691162109375,0.014498992919921877,0.1101180877685547,0.03097016906738282,0.14942531671375037,0.00576601926237344,0.06773100043267012,0.030912297889888293,0.07417342783024405,0.031598145377927954,untrained,0.1675,0.11250000000000002
