action_saturation_rate_mean,action_saturation_rate_std,episode_reward_mean,episode_reward_std,episodes,final_tracking_error_m_mean,final_tracking_error_m_std,max_tracking_error_m_mean,max_tracking_error_m_std,mean_action_norm_mean,mean_action_norm_std,mean_tracking_error_m_mean,mean_tracking_error_m_std,rms_tracking_error_m_mean,rms_tracking_error_m_std,step_label,success_rate_mean,success_rate_std
1.0,0.0,-58641.8912278555,8309.00710463526,2,0.1600109100341797,0.030143341064453127,0.35351651000976564,0.0016817932128906365,1.4142135381698608,0.0,0.19302937971115114,0.02749573474168776,0.20690346186082187,0.02275424433628641,untrained,0.0175,0.0025000000000000005
